match_id,match_date_utc,competition_name,competition_type,competition_stage,home_team_id,home_team_code,home_team_name,home_team_name_en,away_team_id,away_team_code,away_team_name,away_team_name_en,home_score_ft,away_score_ft,result_90m,result_final,venue,city,country,neutral_flag,source,source_match_id
19720229-mar-cod-african-cup-of-nations,1972-02-29T00:00:00Z,African Cup of Nations,competitive,African Cup of Nations,mar,MAR,摩洛哥,Morocco,cod,COD,刚果（金）,DR Congo,1,1,draw,draw,Douala,Douala,Cameroon,1,martj42/international_results,1972-02-29__morocco__dr congo
19720324-ksa-qat-gulf-cup,1972-03-24T00:00:00Z,Gulf Cup,competitive,Gulf Cup,ksa,KSA,沙特阿拉伯,Saudi Arabia,qat,QAT,卡塔尔,Qatar,4,0,home,home,Riyadh,Riyadh,Saudi Arabia,0,martj42/international_results,1972-03-24__saudi arabia__qatar
19720419-gha-civ-friendly,1972-04-19T00:00:00Z,Friendly,friendly,Friendly,gha,GHA,加纳,Ghana,civ,CIV,科特迪瓦,Cote d'Ivoire,1,2,away,away,Accra,Accra,Ghana,0,martj42/international_results,1972-04-19__ghana__ivory coast
19720426-bra-par-friendly,1972-04-26T00:00:00Z,Friendly,friendly,Friendly,bra,BRA,巴西,Brazil,par,PAR,巴拉圭,Paraguay,3,2,home,home,Porto Alegre,Porto Alegre,Brazil,0,martj42/international_results,1972-04-26__brazil__paraguay
19720426-sui-swe-friendly,1972-04-26T00:00:00Z,Friendly,friendly,Friendly,sui,SUI,瑞士,Switzerland,swe,SWE,瑞典,Sweden,1,1,draw,draw,Geneva,Geneva,Switzerland,0,martj42/international_results,1972-04-26__switzerland__sweden
19720429-eng-ger-uefa-euro-qualification,1972-04-29T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,eng,ENG,英格兰,England,ger,GER,德国,Germany,1,3,away,away,London,London,England,0,martj42/international_results,1972-04-29__england__germany
19720507-kor-irq-afc-asian-cup,1972-05-07T00:00:00Z,AFC Asian Cup,competitive,AFC Asian Cup,kor,KOR,韩国,Korea Republic,irq,IRQ,伊拉克,Iraq,0,0,draw,away,Bangkok,Bangkok,Thailand,1,martj42/international_results,1972-05-07__south korea__iraq
19720509-irn-irq-afc-asian-cup,1972-05-09T00:00:00Z,AFC Asian Cup,competitive,AFC Asian Cup,irn,IRN,伊朗,IR Iran,irq,IRQ,伊拉克,Iraq,3,0,home,home,Bangkok,Bangkok,Thailand,1,martj42/international_results,1972-05-09__iran__iraq
19720513-ger-eng-uefa-euro-qualification,1972-05-13T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,ger,GER,德国,Germany,eng,ENG,英格兰,England,0,0,draw,draw,Berlin,Berlin,Germany,0,martj42/international_results,1972-05-13__germany__england
19720519-irn-kor-afc-asian-cup,1972-05-19T00:00:00Z,AFC Asian Cup,competitive,AFC Asian Cup,irn,IRN,伊朗,IR Iran,kor,KOR,韩国,Korea Republic,2,1,home,home,Bangkok,Bangkok,Thailand,1,martj42/international_results,1972-05-19__iran__south korea
19720523-esp-uru-friendly,1972-05-23T00:00:00Z,Friendly,friendly,Friendly,esp,ESP,西班牙,Spain,uru,URU,乌拉圭,Uruguay,2,0,home,home,Madrid,Madrid,Spain,0,martj42/international_results,1972-05-23__spain__uruguay
19720525-arg-par-friendly,1972-05-25T00:00:00Z,Friendly,friendly,Friendly,arg,ARG,阿根廷,Argentina,par,PAR,巴拉圭,Paraguay,0,0,draw,draw,Salta,Salta,Argentina,0,martj42/international_results,1972-05-25__argentina__paraguay
19720527-sco-eng-british-home-championship,1972-05-27T00:00:00Z,British Home Championship,competitive,British Home Championship,sco,SCO,苏格兰,Scotland,eng,ENG,英格兰,England,0,1,away,away,Glasgow,Glasgow,Scotland,0,martj42/international_results,1972-05-27__scotland__england
19720605-tun-alg-friendly,1972-06-05T00:00:00Z,Friendly,friendly,Friendly,tun,TUN,突尼斯,Tunisia,alg,ALG,阿尔及利亚,Algeria,3,1,home,home,Tunis,Tunis,Tunisia,0,martj42/international_results,1972-06-05__tunisia__algeria
19720610-aut-swe-fifa-world-cup-qualification,1972-06-10T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,aut,AUT,奥地利,Austria,swe,SWE,瑞典,Sweden,2,0,home,home,Vienna,Vienna,Austria,0,martj42/international_results,1972-06-10__austria__sweden
19720611-ecu-por-brazil-independence-cup,1972-06-11T00:00:00Z,Brazil Independence Cup,competitive,Brazil Independence Cup,ecu,ECU,厄瓜多尔,Ecuador,por,POR,葡萄牙,Portugal,0,3,away,away,Natal,Natal,Brazil,1,martj42/international_results,1972-06-11__ecuador__portugal
19720614-bel-ger-uefa-euro,1972-06-14T00:00:00Z,UEFA Euro,competitive,UEFA Euro,bel,BEL,比利时,Belgium,ger,GER,德国,Germany,1,2,away,away,Antwerp,Antwerp,Belgium,0,martj42/international_results,1972-06-14__belgium__germany
19720614-irn-por-brazil-independence-cup,1972-06-14T00:00:00Z,Brazil Independence Cup,competitive,Brazil Independence Cup,irn,IRN,伊朗,IR Iran,por,POR,葡萄牙,Portugal,0,3,away,away,Recife,Recife,Brazil,1,martj42/international_results,1972-06-14__iran__portugal
19720614-nor-uru-friendly,1972-06-14T00:00:00Z,Friendly,friendly,Friendly,nor,NOR,挪威,Norway,uru,URU,乌拉圭,Uruguay,0,1,away,away,Oslo,Oslo,Norway,0,martj42/international_results,1972-06-14__norway__uruguay
19720618-col-fra-brazil-independence-cup,1972-06-18T00:00:00Z,Brazil Independence Cup,competitive,Brazil Independence Cup,col,COL,哥伦比亚,Colombia,fra,FRA,法国,France,2,3,away,away,Salvador,Salvador,Brazil,1,martj42/international_results,1972-06-18__colombia__france
19720621-ecu-irn-brazil-independence-cup,1972-06-21T00:00:00Z,Brazil Independence Cup,competitive,Brazil Independence Cup,ecu,ECU,厄瓜多尔,Ecuador,irn,IRN,伊朗,IR Iran,1,1,draw,draw,Recife,Recife,Brazil,1,martj42/international_results,1972-06-21__ecuador__iran
19720622-arg-col-brazil-independence-cup,1972-06-22T00:00:00Z,Brazil Independence Cup,competitive,Brazil Independence Cup,arg,ARG,阿根廷,Argentina,col,COL,哥伦比亚,Colombia,4,1,home,home,Salvador,Salvador,Brazil,1,martj42/international_results,1972-06-22__argentina__colombia
19720625-arg-fra-brazil-independence-cup,1972-06-25T00:00:00Z,Brazil Independence Cup,competitive,Brazil Independence Cup,arg,ARG,阿根廷,Argentina,fra,FRA,法国,France,0,0,draw,draw,Salvador,Salvador,Brazil,1,martj42/international_results,1972-06-25__argentina__france
19720629-arg-por-brazil-independence-cup,1972-06-29T00:00:00Z,Brazil Independence Cup,competitive,Brazil Independence Cup,arg,ARG,阿根廷,Argentina,por,POR,葡萄牙,Portugal,1,3,away,away,Rio de Janeiro,Rio de Janeiro,Brazil,1,martj42/international_results,1972-06-29__argentina__portugal
19720702-por-uru-brazil-independence-cup,1972-07-02T00:00:00Z,Brazil Independence Cup,competitive,Brazil Independence Cup,por,POR,葡萄牙,Portugal,uru,URU,乌拉圭,Uruguay,1,1,draw,draw,Rio de Janeiro,Rio de Janeiro,Brazil,1,martj42/international_results,1972-07-02__portugal__uruguay
19720705-bra-sco-brazil-independence-cup,1972-07-05T00:00:00Z,Brazil Independence Cup,competitive,Brazil Independence Cup,bra,BRA,巴西,Brazil,sco,SCO,苏格兰,Scotland,1,0,home,home,Rio de Janeiro,Rio de Janeiro,Brazil,0,martj42/international_results,1972-07-05__brazil__scotland
19720706-arg-uru-brazil-independence-cup,1972-07-06T00:00:00Z,Brazil Independence Cup,competitive,Brazil Independence Cup,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,1,0,home,home,Porto Alegre,Porto Alegre,Brazil,1,martj42/international_results,1972-07-06__argentina__uruguay
19720709-bra-por-brazil-independence-cup,1972-07-09T00:00:00Z,Brazil Independence Cup,competitive,Brazil Independence Cup,bra,BRA,巴西,Brazil,por,POR,葡萄牙,Portugal,1,0,home,home,Rio de Janeiro,Rio de Janeiro,Brazil,0,martj42/international_results,1972-07-09__brazil__portugal
19720726-jpn-kor-merdeka-tournament,1972-07-26T00:00:00Z,Merdeka Tournament,competitive,Merdeka Tournament,jpn,JPN,日本,Japan,kor,KOR,韩国,Korea Republic,0,3,away,away,Kuala Lumpur,Kuala Lumpur,Malaysia,1,martj42/international_results,1972-07-26__japan__south korea
19720820-can-usa-concacaf-championship-qualification,1972-08-20T00:00:00Z,CONCACAF Championship qualification,competitive,CONCACAF Championship qualification,can,CAN,加拿大,Canada,usa,USA,美国,United States,3,2,home,home,St. John's,St. John's,Canada,0,martj42/international_results,1972-08-20__canada__united states
19720824-can-mex-concacaf-championship-qualification,1972-08-24T00:00:00Z,CONCACAF Championship qualification,competitive,CONCACAF Championship qualification,can,CAN,加拿大,Canada,mex,MEX,墨西哥,Mexico,0,1,away,away,Toronto,Toronto,Canada,0,martj42/international_results,1972-08-24__canada__mexico
19720829-usa-can-concacaf-championship-qualification,1972-08-29T00:00:00Z,CONCACAF Championship qualification,competitive,CONCACAF Championship qualification,usa,USA,美国,United States,can,CAN,加拿大,Canada,2,2,draw,draw,Baltimore,Baltimore,United States,0,martj42/international_results,1972-08-29__united states__canada
19720903-mex-usa-concacaf-championship-qualification,1972-09-03T00:00:00Z,CONCACAF Championship qualification,competitive,CONCACAF Championship qualification,mex,MEX,墨西哥,Mexico,usa,USA,美国,United States,3,1,home,home,Mexico City,Mexico City,Mexico,0,martj42/international_results,1972-09-03__mexico__united states
19720906-mex-can-concacaf-championship-qualification,1972-09-06T00:00:00Z,CONCACAF Championship qualification,competitive,CONCACAF Championship qualification,mex,MEX,墨西哥,Mexico,can,CAN,加拿大,Canada,2,1,home,home,Mexico City,Mexico City,Mexico,0,martj42/international_results,1972-09-06__mexico__canada
19720910-usa-mex-concacaf-championship-qualification,1972-09-10T00:00:00Z,CONCACAF Championship qualification,competitive,CONCACAF Championship qualification,usa,USA,美国,United States,mex,MEX,墨西哥,Mexico,1,2,away,away,Los Angeles,Los Angeles,United States,0,martj42/international_results,1972-09-10__united states__mexico
19720914-jpn-kor-friendly,1972-09-14T00:00:00Z,Friendly,friendly,Friendly,jpn,JPN,日本,Japan,kor,KOR,韩国,Korea Republic,2,2,draw,draw,Tokyo,Tokyo,Japan,0,martj42/international_results,1972-09-14__japan__south korea
19720917-nor-swe-nordic-championship,1972-09-17T00:00:00Z,Nordic Championship,competitive,Nordic Championship,nor,NOR,挪威,Norway,swe,SWE,瑞典,Sweden,1,3,away,away,Oslo,Oslo,Norway,0,martj42/international_results,1972-09-17__norway__sweden
19721004-alg-tur-friendly,1972-10-04T00:00:00Z,Friendly,friendly,Friendly,alg,ALG,阿尔及利亚,Algeria,tur,TUR,土耳其,Turkiye,1,0,home,home,Algiers,Algiers,Algeria,0,martj42/international_results,1972-10-04__algeria__turkey
19721004-nor-bel-fifa-world-cup-qualification,1972-10-04T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,nor,NOR,挪威,Norway,bel,BEL,比利时,Belgium,0,2,away,away,Oslo,Oslo,Norway,0,martj42/international_results,1972-10-04__norway__belgium
19721009-aus-nzl-friendly,1972-10-09T00:00:00Z,Friendly,friendly,Friendly,aus,AUS,澳大利亚,Australia,nzl,NZL,新西兰,New Zealand,3,1,home,home,Jakarta,Jakarta,Indonesia,1,martj42/international_results,1972-10-09__australia__new zealand
19721011-esp-arg-friendly,1972-10-11T00:00:00Z,Friendly,friendly,Friendly,esp,ESP,西班牙,Spain,arg,ARG,阿根廷,Argentina,1,0,home,home,Madrid,Madrid,Spain,0,martj42/international_results,1972-10-11__spain__argentina
19721022-kor-aus-friendly,1972-10-22T00:00:00Z,Friendly,friendly,Friendly,kor,KOR,韩国,Korea Republic,aus,AUS,澳大利亚,Australia,1,1,draw,draw,Seoul,Seoul,South Korea,0,martj42/international_results,1972-10-22__south korea__australia
19721024-kor-aus-friendly,1972-10-24T00:00:00Z,Friendly,friendly,Friendly,kor,KOR,韩国,Korea Republic,aus,AUS,澳大利亚,Australia,0,2,away,away,Seoul,Seoul,South Korea,0,martj42/international_results,1972-10-24__south korea__australia
19721101-ned-nor-fifa-world-cup-qualification,1972-11-01T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,ned,NED,荷兰,Netherlands,nor,NOR,挪威,Norway,9,0,home,home,Rotterdam,Rotterdam,Netherlands,0,martj42/international_results,1972-11-01__netherlands__norway
19721115-ger-sui-friendly,1972-11-15T00:00:00Z,Friendly,friendly,Friendly,ger,GER,德国,Germany,sui,SUI,瑞士,Switzerland,5,1,home,home,Düsseldorf,Düsseldorf,Germany,0,martj42/international_results,1972-11-15__germany__switzerland
19721116-tun-alg-friendly,1972-11-16T00:00:00Z,Friendly,friendly,Friendly,tun,TUN,突尼斯,Tunisia,alg,ALG,阿尔及利亚,Algeria,1,2,away,away,Tunis,Tunis,Tunisia,0,martj42/international_results,1972-11-16__tunisia__algeria
19721119-bel-ned-fifa-world-cup-qualification,1972-11-19T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,bel,BEL,比利时,Belgium,ned,NED,荷兰,Netherlands,0,0,draw,draw,Antwerp,Antwerp,Belgium,0,martj42/international_results,1972-11-19__belgium__netherlands
19721119-mar-sen-fifa-world-cup-qualification,1972-11-19T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,mar,MAR,摩洛哥,Morocco,sen,SEN,塞内加尔,Senegal,0,0,draw,draw,Rabat,Rabat,Morocco,0,martj42/international_results,1972-11-19__morocco__senegal
19721203-sen-mar-fifa-world-cup-qualification,1972-12-03T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,sen,SEN,塞内加尔,Senegal,mar,MAR,摩洛哥,Morocco,1,2,away,away,Dakar,Dakar,Senegal,0,martj42/international_results,1972-12-03__senegal__morocco
19721208-egy-tun-fifa-world-cup-qualification,1972-12-08T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,egy,EGY,埃及,Egypt,tun,TUN,突尼斯,Tunisia,2,1,home,home,Cairo,Cairo,Egypt,0,martj42/international_results,1972-12-08__egypt__tunisia
19721214-hai-cuw-friendly,1972-12-14T00:00:00Z,Friendly,friendly,Friendly,hai,HAI,海地,Haiti,cuw,CUW,库拉索,Curacao,3,0,home,home,Port-au-Prince,Port-au-Prince,Haiti,0,martj42/international_results,1972-12-14__haiti__curacao
19721217-hai-cuw-friendly,1972-12-17T00:00:00Z,Friendly,friendly,Friendly,hai,HAI,海地,Haiti,cuw,CUW,库拉索,Curacao,4,1,home,home,Port-au-Prince,Port-au-Prince,Haiti,0,martj42/international_results,1972-12-17__haiti__curacao
19721217-tun-egy-fifa-world-cup-qualification,1972-12-17T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,tun,TUN,突尼斯,Tunisia,egy,EGY,埃及,Egypt,2,0,home,home,Tunis,Tunis,Tunisia,0,martj42/international_results,1972-12-17__tunisia__egypt
19730112-gha-alg-all-african-games,1973-01-12T00:00:00Z,All-African Games,competitive,All-African Games,gha,GHA,加纳,Ghana,alg,ALG,阿尔及利亚,Algeria,2,0,home,home,Lagos,Lagos,Nigeria,1,martj42/international_results,1973-01-12__ghana__algeria
19730116-egy-gha-all-african-games,1973-01-16T00:00:00Z,All-African Games,competitive,All-African Games,egy,EGY,埃及,Egypt,gha,GHA,加纳,Ghana,2,1,home,home,Lagos,Lagos,Nigeria,1,martj42/international_results,1973-01-16__egypt__ghana
19730206-mex-arg-friendly,1973-02-06T00:00:00Z,Friendly,friendly,Friendly,mex,MEX,墨西哥,Mexico,arg,ARG,阿根廷,Argentina,2,0,home,home,Mexico City,Mexico City,Mexico,0,martj42/international_results,1973-02-06__mexico__argentina
19730211-tun-civ-fifa-world-cup-qualification,1973-02-11T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,tun,TUN,突尼斯,Tunisia,civ,CIV,科特迪瓦,Cote d'Ivoire,1,1,draw,draw,Tunis,Tunis,Tunisia,0,martj42/international_results,1973-02-11__tunisia__ivory coast
19730214-ger-arg-friendly,1973-02-14T00:00:00Z,Friendly,friendly,Friendly,ger,GER,德国,Germany,arg,ARG,阿根廷,Argentina,2,3,away,away,Munich,Munich,Germany,0,martj42/international_results,1973-02-14__germany__argentina
19730214-sco-eng-friendly,1973-02-14T00:00:00Z,Friendly,friendly,Friendly,sco,SCO,苏格兰,Scotland,eng,ENG,英格兰,England,0,5,away,away,Glasgow,Glasgow,Scotland,0,martj42/international_results,1973-02-14__scotland__england
19730214-tur-alg-friendly,1973-02-14T00:00:00Z,Friendly,friendly,Friendly,tur,TUR,土耳其,Turkiye,alg,ALG,阿尔及利亚,Algeria,4,0,home,home,İzmir,İzmir,Turkey,0,martj42/international_results,1973-02-14__turkey__algeria
19730217-mar-sen-friendly,1973-02-17T00:00:00Z,Friendly,friendly,Friendly,mar,MAR,摩洛哥,Morocco,sen,SEN,塞内加尔,Senegal,3,1,home,home,Casablanca,Casablanca,Morocco,0,martj42/international_results,1973-02-17__morocco__senegal
19730225-civ-tun-fifa-world-cup-qualification,1973-02-25T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,civ,CIV,科特迪瓦,Cote d'Ivoire,tun,TUN,突尼斯,Tunisia,2,1,home,home,Abidjan,Abidjan,Ivory Coast,0,martj42/international_results,1973-02-25__ivory coast__tunisia
19730303-fra-por-friendly,1973-03-03T00:00:00Z,Friendly,friendly,Friendly,fra,FRA,法国,France,por,POR,葡萄牙,Portugal,1,2,away,away,Paris,Paris,France,0,martj42/international_results,1973-03-03__france__portugal
19730304-nzl-aus-fifa-world-cup-qualification,1973-03-04T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,nzl,NZL,新西兰,New Zealand,aus,AUS,澳大利亚,Australia,1,1,draw,draw,Auckland,Auckland,New Zealand,0,martj42/international_results,1973-03-04__new zealand__australia
19730311-aus-irq-fifa-world-cup-qualification,1973-03-11T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,aus,AUS,澳大利亚,Australia,irq,IRQ,伊拉克,Iraq,3,1,home,home,Sydney,Sydney,Australia,0,martj42/international_results,1973-03-11__australia__iraq
19730313-irq-nzl-fifa-world-cup-qualification,1973-03-13T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,irq,IRQ,伊拉克,Iraq,nzl,NZL,新西兰,New Zealand,2,0,home,home,Sydney,Sydney,Australia,1,martj42/international_results,1973-03-13__iraq__new zealand
19730316-aus-nzl-fifa-world-cup-qualification,1973-03-16T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,aus,AUS,澳大利亚,Australia,nzl,NZL,新西兰,New Zealand,3,3,draw,draw,Sydney,Sydney,Australia,0,martj42/international_results,1973-03-16__australia__new zealand
19730318-aus-irq-fifa-world-cup-qualification,1973-03-18T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,aus,AUS,澳大利亚,Australia,irq,IRQ,伊拉克,Iraq,0,0,draw,draw,Melbourne,Melbourne,Australia,0,martj42/international_results,1973-03-18__australia__iraq
19730324-irq-nzl-fifa-world-cup-qualification,1973-03-24T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,irq,IRQ,伊拉克,Iraq,nzl,NZL,新西兰,New Zealand,4,0,home,home,Sydney,Sydney,Australia,1,martj42/international_results,1973-03-24__iraq__new zealand
19730328-aut-ned-friendly,1973-03-28T00:00:00Z,Friendly,friendly,Friendly,aut,AUT,奥地利,Austria,ned,NED,荷兰,Netherlands,1,0,home,home,Vienna,Vienna,Austria,0,martj42/international_results,1973-03-28__austria__netherlands
19730408-gha-sen-african-cup-of-nations-qualification,1973-04-08T00:00:00Z,African Cup of Nations qualification,competitive,African Cup of Nations qualification,gha,GHA,加纳,Ghana,sen,SEN,塞内加尔,Senegal,3,2,home,home,Accra,Accra,Ghana,0,martj42/international_results,1973-04-08__ghana__senegal
19730421-sen-gha-african-cup-of-nations-qualification,1973-04-21T00:00:00Z,African Cup of Nations qualification,competitive,African Cup of Nations qualification,sen,SEN,塞内加尔,Senegal,gha,GHA,加纳,Ghana,1,0,home,away,Dakar,Dakar,Senegal,0,martj42/international_results,1973-04-21__senegal__ghana
19730502-ned-esp-friendly,1973-05-02T00:00:00Z,Friendly,friendly,Friendly,ned,NED,荷兰,Netherlands,esp,ESP,西班牙,Spain,3,2,home,home,Amsterdam,Amsterdam,Netherlands,0,martj42/international_results,1973-05-02__netherlands__spain
19730509-sui-tur-fifa-world-cup-qualification,1973-05-09T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,sui,SUI,瑞士,Switzerland,tur,TUR,土耳其,Turkiye,0,0,draw,draw,Basel,Basel,Switzerland,0,martj42/international_results,1973-05-09__switzerland__turkey
